"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2ee2df2f6a8a0f46eec98679a97d304b","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"dff59746a5ebf1f70d7b7e45c20bf100","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"42cc9eabcc59be17daa4cdae49398935","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"83b323bf43d553393a6ff1fee59f5303","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"fe510bd17f8daa9f70fb7a684798201e","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"d89fce71f5e5690ec9b8696c52efd673","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"bb9d8152fe95bf5f66eb3591e2a42a0a","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"10ca9b257335a8adc48a9c376e285139","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"a7353146db2330a3f67813234b65696f","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"8625d27cada1002afad3d733e95d0177","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"a0de860e9458ba8a789c8e5033d1e15e","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"890d85bc65c5f05e58b20f0792961876","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"280adfd1f91f81a33d544495f2b484f9","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"bf2518b563d260cafbbb094def757fc3","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"c6e38f856bd55c06a8ac0439401a22d5","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"cddd22f3184e0e271edc9caacba93cdf","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"4a9f12f479ffcacf4404a598bb2eb6ae","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"a893b0c5c9423abea9c9d10002eaa7d1","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"56e68d86238fc46b711efdf116b08a19","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"afdf5c594b0c7d35561d93e14a7a039a","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"4ef2401018504962eef29e9e9e768adf","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"4650bc9fb4f2b624059cc80ec80b45a0","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"4f40a366790f3b78d21f0b46a091c12f","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"8ba3302518e3d87b93bea0ef40ec0d22","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"06d6636768e601dff06dfb05909b780d","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"61a737a05e8d1ee8636e960089d42afc","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"72d9644cca1e80fa40d5a015ee485f8f","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"c4ccfd82f211fe41da58e0297cbf7992","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__uncultured_bacterium"
"d5021d740d6dc8432e0d683074e857ec","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","s__metagenome"
"a440f97b8d58db8ef7e9192156149fc5","d__Bacteria","p__SAR324_clade(Marine_group_B)","c__SAR324_clade(Marine_group_B)","o__SAR324_clade(Marine_group_B)","f__SAR324_clade(Marine_group_B)","g__SAR324_clade(Marine_group_B)","d__Bacteria"
"bfc9b3b06e7eb9a7206516db03b1b32f","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__marine_metagenome"
"2f1b5fbdd7862667f172b831dba6386a","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_bacterium"
"d7a178a4d23ecb5cfe15f96d1951addd","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"22582144456e4f56f93398d981481340","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"80c27ac3c0192f2c9e29802795af5955","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_bacterium"
"49f981b4936c805413cdeae49b94ef20","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_bacterium"
"7d98e863a2870c700c7ef2b1977da8df","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_bacterium"
"a6f88b651a6526e269b3f86a69546f35","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"e70afd8f8487ddb5131bfde3a33df12b","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"51a4866cb780e9460787c40a7992779c","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"a59293cd787249e7f8edcc9431dfd27c","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"f54203ef870a0dc9439224f730f9c3b7","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"104aed8cf41196bf4acac04a09bda693","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"1db0f6989552143d94c9b4fb40c442ae","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"e5a1338a81d0901c0dc795eea283e7e0","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"e60a83b5714daeff025bc2b5c75be346","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_proteobacterium"
"08ca9a8da3d08bb776a1af9ef87f9477","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_proteobacterium"
"9f1aba3b6ac2f76d1afe508e0c8b89b7","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"db2c14181543b67865820630d682e1d5","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"f93a3b392305155dde1bc41b1980ba9f","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_bacterium"
"1a3829b7b6849040fa47776c6355e610","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","s__uncultured_soil"
"793eae01dd8140cd4efc5d7f07aaa813","d__Bacteria","p__Bdellovibrionota","c__Oligoflexia","o__0319-6G20","f__0319-6G20","g__0319-6G20","d__Bacteria"
"09bd76dc2b809b491721fdf18e250caa","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","d__Bacteria"
"75a0f68a4f6adb36e8306e877b9a1d96","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__metagenome"
"e252040d2d9c44961d774ed0b8160d5c","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_Desulfuromonadales"
"adce66aa4a17438450839b9e24896321","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_bacterium"
"eddceea3c60a556794f4635ee328f3ef","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_Desulfuromonadales"
"e0f7d1579bc7d0a11a122ecda3cf0abc","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_Desulfuromonadales"
"1e75b99d7a2ed5b31235c3d512d79511","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_Desulfuromonadales"
"da39dc1d52c001da38f039f59841ede6","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_Desulfuromonadales"
"e75a2938350092ae6f5f3e2152113dea","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","d__Bacteria"
"2940ce7da160f3bdcece61ef9d40ce77","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__PB19","f__PB19","g__PB19","s__uncultured_delta"
"0ee01f5f9537c817ad8fb53f661b345e","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","d__Bacteria","p__Proteobacteria"
"5ea053148ee1889375087624a0c0757f","d__Bacteria","p__Nitrospirota","c__4-29-1","o__4-29-1","f__4-29-1","g__4-29-1","s__uncultured_bacterium"
"bcfadda7254b2e362aed8381f79ad468","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","s__uncultured_delta"
"7684659df70b8b398e02284685163fcd","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","s__uncultured_Alphaproteobacteria"
"1f56ab14cd289c202a99fa6ec4815c9e","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"a84a57b31cf00a022b88caaf448465c4","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"eb77cf2818fa1f5996177fac7c887106","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"1201e6a340c150a5b2d369aea25de3fe","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"5bc2a7898ef676b0db498dab89e1b66a","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"31c0f95c980936f19da995a39d89bd3a","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"a8747578496913d7d11fe294f3d8729a","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"2afac113a4db2bad62e38638a61f40de","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"9bebea73e77e284b174b9c7e5ba7c2ff","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","s__uncultured_bacterium"
"9697e4860116864e14eb5744bd8c543b","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"331df11491af02664d4d8ca82a64c367","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Reyranellales","f__Reyranellaceae","g__Reyranella","d__Bacteria"
"365d70c6f543c3afb19e163b2a13048d","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__AB1","g__AB1","s__Alphaproteobacteria_bacterium"
"6447b296f531db86aa7861ca016cb5df","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__AB1","g__AB1","s__Alphaproteobacteria_bacterium"
"fffa824aa35109a4b22f8071365831d4","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"3901be58b0755034f850ab8e83204f57","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"41e46ce7f93da370e074f5440bf9c8e3","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"d75bfbc284523f4d84d95191db2356f2","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"95270a942bb8bd27d1d2c1548023af41","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"c7989bacbcb3f921a6ac773993a42a43","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"cf121bb0fbc8b0df36bfb5c92333495e","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","s__uncultured_delta"
"6f9ef2d4f606c067e222cc49374a422c","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","s__uncultured_delta"
"bed04a08f56c8de2f5b7a9811272f2eb","d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfatiglandales","f__Desulfatiglandaceae","g__Desulfatiglans","d__Bacteria"
"6cfe5d20bdb20e51240174e7515ed69a","d__Bacteria","p__Nitrospinota","c__P9X2b3D02","o__P9X2b3D02","f__P9X2b3D02","g__P9X2b3D02","s__uncultured_bacterium"
"b64836b06191ec9dcd9935fa61b71de8","d__Bacteria","p__Nitrospinota","c__P9X2b3D02","o__P9X2b3D02","f__P9X2b3D02","g__P9X2b3D02","d__Bacteria"
"6337fdb411a8eca1b8e83f8832214d54","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__Desulfuromonadia","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia"
"5d7a5872c4b4db7cb3f8ecf1d223cfb0","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia","o__Desulfuromonadia","d__Bacteria","p__Desulfobacterota","c__Desulfuromonadia"
"5dd49d3574f5e8c30887613328bbd207","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Ferrovibrionales","f__Ferrovibrionaceae","g__Ferrovibrio","s__uncultured_bacterium"
"2d642b187af4e83b5b0aa5242b811dba","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Ferrovibrionales","f__Ferrovibrionaceae","g__Ferrovibrio","s__Ferrovibrio_denitrificans"
"5a87eadb22e8d1250d88472c5436fc07","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Ferrovibrionales","f__Ferrovibrionaceae","g__Ferrovibrio","s__uncultured_bacterium"
"c516a0a4264c4c8dbd2f1b097c9c78fc","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodospirillales","f__uncultured","g__uncultured","s__uncultured_bacterium"
"5b8508c3048d1ec655c680bbace4ddf8","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","d__Bacteria"
"52302b86ae5d09d57cce7b7eca5b6328","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","d__Bacteria"
"92200c2f72702c4a176dd4bf8ceee155","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodospirillales","f__AEGEAN-169_marine_group","g__AEGEAN-169_marine_group","s__uncultured_bacterium"
"5f2a3d5cc7f6727243a2e43072959483","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Zavarziniales","f__Zavarziniaceae","d__Bacteria","p__Proteobacteria"
"35bbd1508cd99065d1eda1ab694595d3","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Zavarziniales","f__Zavarziniaceae","d__Bacteria","p__Proteobacteria"
"a5e5f9774249e6fd434fbbc53298a433","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Zavarziniales","f__Zavarziniaceae","g__Zavarziniaceae","s__metagenome"
"bfe6a60d5e23aa9859c2b8bf969d1241","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodospirillales","f__uncultured","g__uncultured","s__metagenome"
"a200b9287c69dd6459dcadae19525595","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Holosporales","f__Holosporaceae","g__Candidatus_Bealeia","s__uncultured_bacterium"
"809515d3ae16a5e1cd89a7849facf6eb","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Holosporales","f__Holosporaceae","g__Candidatus_Bealeia","s__uncultured_bacterium"
"8d86de10f888b9bd8ed050d7d60ad265","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Holosporales","f__Holosporaceae","g__Candidatus_Bealeia","s__uncultured_bacterium"
"c3c676e907270ad38d26a524efa09ffc","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Holosporales","f__Holosporaceae","g__Candidatus_Bealeia","s__uncultured_bacterium"
"71e3eb2898239b7128b28d5ef51b8a99","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__uncultured","s__metagenome"
"ab6d3f5abb3bd9f79cbb73fe97da34a5","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__uncultured","s__uncultured_bacterium"
"f54e4defeec16735002daba12fc53c60","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__uncultured","s__uncultured_bacterium"
"e21cc33b546f3543cd1f8bf071f17022","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__uncultured","s__uncultured_bacterium"
"8bf4aff93861343730af7794d2295bbc","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__uncultured","d__Bacteria"
